id,title,content.descriptiveNonRepeating.record_link,content.descriptiveNonRepeating.title.content,content.descriptiveNonRepeating.data_source,content.indexedStructured.date,content.indexedStructured.object_type,content.indexedStructured.name,content.indexedStructured.topic,content.indexedStructured.language,content.indexedStructured.place,content.freetext.date,content.indexedStructured.culture,content.indexedStructured.online_media_rights,content.indexedStructured.online_media_type,content.freetext.culture,content.freetext.publisher
ld1-1643413286797-1643413322361-0,Mormyrus rume,http://n2t.net/ark:/65665/375b9f5be-f448-4988-8d10-bc01d11d4d25,Mormyrus rume,NMNH - Vertebrate Zoology - Fishes Division,[],,"['Reid, G. M.']","['Actinopterygii', 'Fishes']",,"['Niger', 'Africa', 'Niamey Urban Community Region']","[{'label': 'Collection Date', 'content': '18 Jul 1980 to 21 Jul 1980'}]",,,,,"[{'label': 'Published Name', 'content': 'Mormyrus rume'}]"
ld1-1643413286797-1643413322542-0,Brienomyrus niger,http://n2t.net/ark:/65665/3066b60db-e407-403e-ae53-dd2246b4ea42,Brienomyrus niger,NMNH - Vertebrate Zoology - Fishes Division,['1980s'],,"['Reid, G. M.']","['Actinopterygii', 'Fishes']",,"['Africa', 'Nigeria']","[{'label': 'Collection Date', 'content': '6 Feb 1981'}]",,,,,"[{'label': 'Published Name', 'content': 'Brienomyrus niger'}]"
ld1-1643413286797-1643413322507-0,Mormyrops oudoti,http://n2t.net/ark:/65665/3f13fda2c-4d54-4773-a993-40f86d088a1c,Mormyrops oudoti,NMNH - Vertebrate Zoology - Fishes Division,[],,"['Reid, G. M.']","['Actinopterygii', 'Fishes']",,"['Niger', 'Africa', 'Niamey Urban Community Region']","[{'label': 'Collection Date', 'content': '18 Jul 1980 to 21 Jul 1980'}]",,,,,"[{'label': 'Published Name', 'content': 'Mormyrops oudoti'}]"
ld1-1643414114157-1643414161485-0,Synodontis,http://n2t.net/ark:/65665/39457cddd-e9d0-4336-acda-f880e723c03b,Synodontis,NMNH - Vertebrate Zoology - Fishes Division,['1960s'],,"['Brichard, P.']","['Actinopterygii', 'Fishes']",,"['Africa', 'Democratic Republic of the Congo', 'Kinshasa Province']","[{'label': 'Collection Date', 'content': '1960'}]",,,,,"[{'label': 'Published Name', 'content': 'Synodontis'}]"
ld1-1643414114157-1643414161316-1,Synodontis brichardi,http://n2t.net/ark:/65665/3ded57cf6-7f8c-4455-ae33-bbb9da577df4,Synodontis brichardi,NMNH - Vertebrate Zoology - Fishes Division,['1960s'],,"['Brichard, P.']","['Actinopterygii', 'Fishes']",,"['Africa', 'Democratic Republic of the Congo', 'Kinshasa Province']","[{'label': 'Collection Date', 'content': '1960'}]",,,,,"[{'label': 'Published Name', 'content': 'Synodontis brichardi'}]"
ld1-1643414114157-1643414161595-1,Synodontis schall,http://n2t.net/ark:/65665/382fc4b23-c55f-4d5f-9d72-04b0bc1c128b,Synodontis schall,NMNH - Vertebrate Zoology - Fishes Division,['1960s'],,"['Harvey, D. E.']","['Actinopterygii', 'Fishes']",,"['Gambia', 'Africa']","[{'label': 'Collection Date', 'content': '21 Feb 1966'}]",,,,,"[{'label': 'Published Name', 'content': 'Synodontis schall'}]"
ld1-1643413286797-1643413321935-1,Synodontis filamentosus,http://n2t.net/ark:/65665/37f928e47-9bb1-4106-9773-e228f65b80a3,Synodontis filamentosus,NMNH - Vertebrate Zoology - Fishes Division,[],,"['Reid, G. M.']","['Actinopterygii', 'Fishes']",,"['Niger', 'Africa', 'Niamey Urban Community Region']","[{'label': 'Collection Date', 'content': '18 Jul 1980 to 21 Jul 1980'}]",,,,,"[{'label': 'Published Name', 'content': 'Synodontis filamentosus'}]"
ld1-1643413286797-1643413321969-0,Synodontis ocellifer,http://n2t.net/ark:/65665/38434b1d8-18e0-46db-8a45-63acc19c2af0,Synodontis ocellifer,NMNH - Vertebrate Zoology - Fishes Division,[],,"['Reid, G. M.']","['Actinopterygii', 'Fishes']",,"['Niger', 'Africa', 'Niamey Urban Community Region']","[{'label': 'Collection Date', 'content': '18 Jul 1980 to 21 Jul 1980'}]",,,,,"[{'label': 'Published Name', 'content': 'Synodontis ocellifer'}]"
ld1-1643413286797-1643413321926-2,Brachysynodontis batensoda,http://n2t.net/ark:/65665/3f5dde2f2-db25-480a-b57e-54e680f032d4,Brachysynodontis batensoda,NMNH - Vertebrate Zoology - Fishes Division,[],,"['Reid, G. M.']","['Actinopterygii', 'Fishes']",,"['Niger', 'Africa', 'Niamey Urban Community Region']","[{'label': 'Collection Date', 'content': '18 Jul 1980 to 21 Jul 1980'}]",,,,,"[{'label': 'Published Name', 'content': 'Brachysynodontis batensoda'}]"
ld1-1643413286797-1643413322262-2,Hemisynodontis membranaceus,http://n2t.net/ark:/65665/3ba82806b-ae7f-4c91-a77a-1e682a577dd4,Hemisynodontis membranaceus,NMNH - Vertebrate Zoology - Fishes Division,[],,"['Reid, G. M.']","['Actinopterygii', 'Fishes']",,"['Niger', 'Africa', 'Niamey Urban Community Region']","[{'label': 'Collection Date', 'content': '18 Jul 1980 to 21 Jul 1980'}]",,,,,"[{'label': 'Published Name', 'content': 'Hemisynodontis membranaceus'}]"
ld1-1643407258909-1643407307814-1,Rhaphiostylis beninensis (Planch.) Benth.,http://n2t.net/ark:/65665/33c81e0bd-b3ef-4056-bf1c-52c2b274bc8a,Rhaphiostylis beninensis (Planch.) Benth.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'May 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Rhaphiostylis beninensis (Planch.) Benth.'}]"
ld1-1643407258909-1643407308377-1,Rhaphiostylis beninensis (Planch.) Benth.,http://n2t.net/ark:/65665/3ab6f2926-f6f4-475a-82e6-33a490a02d2d,Rhaphiostylis beninensis (Planch.) Benth.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'Sep 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Rhaphiostylis beninensis (Planch.) Benth.'}]"
ld1-1643407258909-1643407308099-1,Rhaphiostylis beninensis (Planch.) Benth.,http://n2t.net/ark:/65665/3f178b6aa-ca7f-4144-bb9c-eba89128ae5e,Rhaphiostylis beninensis (Planch.) Benth.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '12 May 1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Rhaphiostylis beninensis (Planch.) Benth.'}]"
ld1-1644320789600-1644320807924-0,Pilotrichella cuspidata Broth.,http://n2t.net/ark:/65665/3148e31a5-7cb1-4431-9ae4-83a80558359e,Pilotrichella cuspidata Broth.,NMNH - Botany Dept.,['1910s'],,"['Kemp, R.']",['Bryopsida'],,"['Africa', 'Kenya']","[{'label': 'Collection Date', 'content': '1911'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Pilotrichella cuspidata Broth.'}]"
ld1-1644320789600-1644320809930-1,Pilotrichella pentasticha (Brid.) Wijk & Marg.,http://n2t.net/ark:/65665/30587af2f-4087-44d3-93fb-b655772ce0e3,Pilotrichella pentasticha (Brid.) Wijk & Marg.,NMNH - Botany Dept.,['1930s'],,"['Troll, C.']",['Bryopsida'],,"['Iringa', 'Africa', 'Tanzania']","[{'label': 'Collection Date', 'content': 'Mar 1934'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Pilotrichella pentasticha (Brid.) Wijk & Marg.'}]"
ld1-1643407258909-1643407284255-0,Guarea sp.,http://n2t.net/ark:/65665/33f7b0735-3778-4851-90fe-f381786625e4,Guarea sp.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Guarea sp.'}]"
ld1-1643414459528-1643414483600-0,Cardioderma cor,http://n2t.net/ark:/65665/302932999-5ae7-4c22-b659-d8c6a6bcc5ed,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '15 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643414459528-1643414483528-0,Cardioderma cor,http://n2t.net/ark:/65665/3343451f4-1e46-4e6a-9649-1cff84ffd544,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '4 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643414459528-1643414483523-0,Cardioderma cor,http://n2t.net/ark:/65665/39eb23b22-2db8-4e80-bfd7-47c06658ec74,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '4 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643414459528-1643414483531-0,Cardioderma cor,http://n2t.net/ark:/65665/371b40974-128a-4745-9dc7-496e135d7526,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '4 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643414459528-1643414483495-0,Cardioderma cor,http://n2t.net/ark:/65665/3af43e87d-9c99-48d5-96ec-692eaf642c98,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '4 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643414459528-1643414483559-0,Cardioderma cor,http://n2t.net/ark:/65665/34680383a-a7df-4404-a118-439e100cd330,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '4 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643414459528-1643414483520-0,Cardioderma cor,http://n2t.net/ark:/65665/3ce999b80-9b6b-4a35-8989-dcbbc7fe99d6,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '4 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643414459528-1643414483503-1,Cardioderma cor,http://n2t.net/ark:/65665/32870a8c2-1896-425e-9820-79c94c05e50d,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '4 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643414459528-1643414483535-0,Cardioderma cor,http://n2t.net/ark:/65665/3708dab47-bb2a-42e2-9ee8-5390614f6eda,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '4 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643414459528-1643414483550-0,Cardioderma cor,http://n2t.net/ark:/65665/3b30af911-4d59-4fe5-85ee-67b67b0b14e9,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '4 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643414459528-1643414483588-0,Cardioderma cor,http://n2t.net/ark:/65665/34613e3cb-2e27-413c-acba-238012121060,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '9 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1673962875062-1673962941562-0,Cardioderma cor,http://n2t.net/ark:/65665/3547f1e02-d4a8-4f78-bb7f-3f9ef37c6517,Cardioderma cor,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '15 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Cardioderma cor'}]"
ld1-1643409968851-1643409979452-0,Marantochloa sp.,http://n2t.net/ark:/65665/31b869371-1ea0-46ed-ba6c-d0830605f59a,Marantochloa sp.,NMNH - Botany Dept.,['1950s'],,['ex Cambridge Congo exped.'],['Monocotyledonae'],,"['Africa', 'Congo, Democratic Republic of']","[{'label': 'Collection Date', 'content': '16 Aug 1959'}]",,,,,"[{'label': 'Published Name', 'content': 'Marantochloa sp.'}]"
ld1-1643408874212-1643408919858-1,Marantochloa sp.,http://n2t.net/ark:/65665/39ebf7bcc-c2b0-4279-aa28-2f515619f283,Marantochloa sp.,NMNH - Botany Dept.,['1950s'],,['ex Cambridge Congo exped.'],['Monocotyledonae'],,"['Africa', 'Congo, Democratic Republic of']","[{'label': 'Collection Date', 'content': '25 Aug 1959'}]",,,,,"[{'label': 'Published Name', 'content': 'Marantochloa sp.'}]"
ld1-1643409968851-1643409990997-1,Indet. sp.,http://n2t.net/ark:/65665/3ddd26d2d-d8d6-41fe-886d-bc61a065f190,Indet. sp.,NMNH - Botany Dept.,['1930s'],,"['Chapin, J. P.']",['Monocotyledonae'],,"['Africa', 'Congo, Democratic Republic of']","[{'label': 'Collection Date', 'content': '14 Dec 1930'}]",,,,,"[{'label': 'Published Name', 'content': 'Indet. sp.'}]"
ld1-1643409540312-1643409545014-1,Abutilon pannosum (G. Forst.) Schltdl.,http://n2t.net/ark:/65665/3a1f70e14-c3b0-43a2-b239-850d2c6f383b,Abutilon pannosum (G. Forst.) Schltdl.,NMNH - Botany Dept.,['1840s'],,"['Kralik, L.']",['Dicotyledonae'],,"['Africa', 'Egypt / Sudan']","[{'label': 'Collection Date', 'content': '30 Jan 1848'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Abutilon pannosum (G. Forst.) Schltdl.'}]"
ld1-1643410588130-1643410608466-0,Urena lobata L.,http://n2t.net/ark:/65665/3177bbab6-0483-4c09-8c45-fc6c03f236e5,Urena lobata L.,NMNH - Botany Dept.,['1910s'],,"['Feller, R.']",['Dicotyledonae'],,"['Africa', 'Congo, Democratic Republic of']","[{'label': 'Collection Date', 'content': '17 Apr 1913'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Urena lobata L.'}]"
ld1-1643409378432-1643409391670-1,Thespesia garckeana F. Hoffm.,http://n2t.net/ark:/65665/3b53b73fb-2da5-4009-a6d8-dce565b5368d,Thespesia garckeana F. Hoffm.,NMNH - Botany Dept.,['1920s'],,"['Rogers, F. A.']",['Dicotyledonae'],,"['Africa', 'Zimbabwe']","[{'label': 'Collection Date', 'content': 'Jun 1920'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Thespesia garckeana F. Hoffm.'}]"
ld1-1643407258909-1643407274637-1,Acridocarpus longifolius (G. Don) Hook. f.,http://n2t.net/ark:/65665/30882af40-690f-4660-b38b-285e0810cee5,Acridocarpus longifolius (G. Don) Hook. f.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '9 Nov 1921'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Acridocarpus longifolius (G. Don) Hook. f.'}]"
ld1-1643407258909-1643407275341-0,Acridocarpus longifolius (G. Don) Hook. f.,http://n2t.net/ark:/65665/307585cd2-bdf4-4dd1-b11e-54db18c219b8,Acridocarpus longifolius (G. Don) Hook. f.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'Aug 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Acridocarpus longifolius (G. Don) Hook. f.'}]"
ld1-1643407258909-1643407274810-1,Triaspis macropteron,http://n2t.net/ark:/65665/32335bd9e-44eb-4fe0-bb1b-a2b58f5cc01a,Triaspis macropteron,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '24 Apr 1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Triaspis macropteron'}]"
ld1-1643407258909-1643407275139-1,Acridocarpus congolensis Sprague,http://n2t.net/ark:/65665/3593b7f49-c11f-4506-bd2d-bc535671d470,Acridocarpus congolensis Sprague,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'Aug 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Acridocarpus congolensis Sprague'}]"
ld1-1643407258909-1643407275291-1,Acridocarpus congolensis Sprague,http://n2t.net/ark:/65665/3c75b836c-3bf2-41f9-ad9e-d1d15c000cf2,Acridocarpus congolensis Sprague,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Acridocarpus congolensis Sprague'}]"
ld1-1643407258909-1643407286402-0,Heteropterys leona (Cav.) Exell,http://n2t.net/ark:/65665/3b111e5dc-a82a-4dd4-8336-123d582f2304,Heteropterys leona (Cav.) Exell,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '25 Jul 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Heteropterys leona (Cav.) Exell'}]"
ld1-1643413286797-1643413321936-1,Malapterurus electricus,http://n2t.net/ark:/65665/3813157b0-8f65-44ab-9c7d-bb5188ea852f,Malapterurus electricus,NMNH - Vertebrate Zoology - Fishes Division,[],,"['Reid, G. M.']","['Actinopterygii', 'Fishes']",,"['Niger', 'Africa', 'Niamey Urban Community Region']","[{'label': 'Collection Date', 'content': '18 Jul 1980 to 21 Jul 1980'}]",,,,,"[{'label': 'Published Name', 'content': 'Malapterurus electricus'}]"
ld1-1643410167033-1643410226996-0,Englerina gabonensis (Engl.) Balle,http://n2t.net/ark:/65665/3669f7408-ad8f-4533-8904-7a9d933bb24e,Englerina gabonensis (Engl.) Balle,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '9 Feb 1925'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Englerina gabonensis (Engl.) Balle'}]"
ld1-1643410167033-1643410226744-1,Agelanthus brunneus (Engl.) Tiegh.,http://n2t.net/ark:/65665/351409eab-8d2f-4d18-baa2-e7e74fdfc38a,Agelanthus brunneus (Engl.) Tiegh.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1921'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Agelanthus brunneus (Engl.) Tiegh.'}]"
ld1-1643410167033-1643410226312-0,Agelanthus sp.,http://n2t.net/ark:/65665/39a6ef1ee-9df2-4281-9f69-2d55e3c03ef5,Agelanthus sp.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '10 Nov 1921'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Agelanthus sp.'}]"
ld1-1643410167033-1643410226332-0,Tapinanthus constrictiflorus (Engl.) Danser,http://n2t.net/ark:/65665/34d6d8637-ce3e-4c61-a7fd-3aef805935d7,Tapinanthus constrictiflorus (Engl.) Danser,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '12 Apr 1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Tapinanthus constrictiflorus (Engl.) Danser'}]"
ld1-1643409212100-1643409230673-2,Usteria guineensis Willd.,http://n2t.net/ark:/65665/31e608622-f5ae-4096-98a9-effd616d5860,Usteria guineensis Willd.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, A.']",['Dicotyledonae'],,"['Africa', 'Congo, Democratic Republic of']","[{'label': 'Collection Date', 'content': 'Sep 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Usteria guineensis Willd.'}]"
ld1-1643408614113-1643408647419-0,Strychnos scheffleri,http://n2t.net/ark:/65665/3352c7436-1467-40e9-a122-aafdda2b31b6,Strychnos scheffleri,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'May 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Strychnos scheffleri'}]"
ld1-1643408614113-1643408655202-1,Usteria guineensis Willd.,http://n2t.net/ark:/65665/38b121de1-baf0-41db-8171-5c91cb34f058,Usteria guineensis Willd.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'Sep 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Usteria guineensis Willd.'}]"
ld1-1643408614113-1643408654998-1,Usteria guineensis Willd.,http://n2t.net/ark:/65665/39df7ef29-437b-4388-ab8c-cd45541631d5,Usteria guineensis Willd.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '3 Dec 1924'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Usteria guineensis Willd.'}]"
ld1-1643408614113-1643408647410-1,Anthocleista liebrechtsiana De Wild. & T. Durand,http://n2t.net/ark:/65665/37252bfef-ff47-44e2-a0a9-c64627cc9f28,Anthocleista liebrechtsiana De Wild. & T. Durand,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Dicotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Anthocleista liebrechtsiana De Wild. & T. Durand'}]"
ld1-1643414459528-1643414483617-0,Lepus habessinicus,http://n2t.net/ark:/65665/35e5148cc-3a13-4d0e-bf38-8de1f926fae0,Lepus habessinicus,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '13 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Lepus habessinicus'}]"
ld1-1643414459528-1643414483616-0,Lepus habessinicus,http://n2t.net/ark:/65665/310d04cec-d35a-4eb3-9285-38e7189f4525,Lepus habessinicus,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '13 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Lepus habessinicus'}]"
ld1-1643414459528-1643414483604-0,Lepus habessinicus,http://n2t.net/ark:/65665/3cbadf603-3fb2-4fde-9a70-61c4696d0b2f,Lepus habessinicus,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '13 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Lepus habessinicus'}]"
ld1-1643414459528-1643414483616-1,Lepus habessinicus,http://n2t.net/ark:/65665/395a087ba-f931-49ac-9905-18fbf6b2c194,Lepus habessinicus,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '13 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Lepus habessinicus'}]"
ld1-1643414459528-1643414483621-0,Lepus habessinicus,http://n2t.net/ark:/65665/38732f6e7-90eb-4c9c-ab62-58609dc3e223,Lepus habessinicus,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '13 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Lepus habessinicus'}]"
ld1-1643414459528-1643414488659-0,Lepus habessinicus,http://n2t.net/ark:/65665/3e7fbb487-5842-4097-a6c0-7a789ae6b6dc,Lepus habessinicus,NMNH - Vertebrate Zoology - Mammals Division,['2010s'],,,"['Animals', 'Mammals']",,"['Djibouti', 'Djibouti Region', 'Africa']","[{'label': 'Collection Date', 'content': '13 May 2014'}]",,,,,"[{'label': 'Published Name', 'content': 'Lepus habessinicus'}]"
